season,team_id,team_name,team_offensiveRating_avg_todate,team_defensiveRating_avg_todate,team_netRating_avg_todate,eFG_diff_avg_todate,TOV_diff_avg_todate,ORB_diff_avg_todate,FTr_diff_avg_todate,team_pace_avg_todate,win_pct_todate,opp_mean_netRating_todate,adj_net_rating_todate,team_netRating_last5,team_netRating_last10,eFG_diff_last5,eFG_diff_last10,win_last5,win_last10,team_netRating_std_last10,eFG_diff_std_last10,home_win_pct,away_win_pct,home_away_diff,final_win_pct
2021-22,1610612749,Bucks,108.06315789473683,105.60000000000001,2.4578947368421056,0.024947368421052624,-0.005631578947368422,-0.021105263157894738,0.025368421052631582,100.28052631578947,0.5789473684210527,-1.239152759948652,3.6970474967907574,14.34,5.57,0.08839999999999999,0.039299999999999995,1.0,0.7,14.69830300106482,0.08221658389076174,0.6585365853658537,0.5853658536585366,0.07317073170731714,0.6219512195121951
2021-22,1610612750,Timberwolves,107.07894736842105,105.1263157894737,1.9473684210526312,-0.0008947368421052639,0.02,-0.001157894736842105,-0.06915789473684211,100.4021052631579,0.47368421052631576,0.3678433889602055,1.5795250320924257,16.2,7.289999999999999,0.03219999999999999,0.023300000000000008,0.8,0.6,21.41325913229153,0.1391865654436519,0.6341463414634146,0.4878048780487805,0.14634146341463417,0.5609756097560976
2021-22,1610612751,Nets,109.3157894736842,104.77894736842104,4.542105263157895,0.05878947368421052,-0.007421052631578945,-0.06236842105263158,0.022947368421052636,100.3157894736842,0.7368421052631579,-0.8392169448010269,5.381322207958922,3.8200000000000003,7.4,0.0236,0.054000000000000006,0.8,0.8,16.96958062730681,0.10619060431339697,0.4878048780487805,0.5853658536585366,-0.09756097560975607,0.5365853658536586
2021-22,1610612752,Knicks,107.92631578947368,108.51578947368422,-0.5789473684210527,0.007894736842105262,-0.00805263157894737,-0.0045789473684210505,0.01773684210526315,97.60684210526315,0.5263157894736842,-0.6849165596919127,0.10596919127086002,-4.5,-4.65,-0.009399999999999986,-0.014599999999999985,0.4,0.4,11.740646395227895,0.09836123897823439,0.4146341463414634,0.4878048780487805,-0.07317073170731708,0.45121951219512196
2021-22,1610612753,Magic,101.97368421052632,111.56315789473683,-9.594736842105263,-0.03968421052631578,-0.02736842105263158,0.0005789473684210502,-0.04400000000000001,98.97368421052632,0.21052631578947367,1.1553915275994868,-10.75012836970475,-8.6,-10.64,-0.04599999999999997,-0.056299999999999975,0.2,0.2,13.023244176812813,0.09832491489388069,0.2926829268292683,0.24390243902439024,0.04878048780487804,0.2682926829268293
2021-22,1610612754,Pacers,107.84736842105262,106.27368421052631,1.5736842105263158,0.025631578947368436,-0.015473684210526318,0.03378947368421053,-0.049105263157894735,98.15789473684211,0.42105263157894735,-0.12413350449293961,1.6978177150192555,5.66,3.3299999999999996,0.01180000000000001,0.02770000000000001,0.4,0.5,13.25267687844401,0.08398816054129958,0.3902439024390244,0.21951219512195122,0.17073170731707318,0.3048780487804878
2021-22,1610612755,76ers,111.35789473684211,109.87894736842104,1.4684210526315786,0.015052631578947347,0.006894736842105266,-0.04689473684210527,-0.0009473684210526265,96.42105263157895,0.5263157894736842,-1.652374839537869,3.120795892169448,-7.7,-5.110000000000001,-0.04260000000000001,-0.03210000000000002,0.4,0.3,14.810990663842995,0.12427071702984217,0.5853658536585366,0.6585365853658537,-0.07317073170731714,0.6219512195121951
2021-22,1610612756,Suns,110.96842105263158,103.61578947368422,7.352631578947368,0.04863157894736841,0.01973684210526316,-0.036263157894736844,0.009684210526315792,101.39473684210526,0.8421052631578947,-1.267971758664955,8.620603337612323,13.62,13.969999999999999,0.11619999999999997,0.08459999999999998,1.0,1.0,10.702860469156002,0.0766973851502702,0.7804878048780488,0.7804878048780488,0.0,0.7804878048780488
2021-22,1610612757,Trail Blazers,112.43684210526317,111.37894736842104,1.0578947368421054,-0.010631578947368403,-0.0009999999999999972,0.03584210526315789,0.002052631578947366,98.86842105263158,0.5263157894736842,0.4476251604621308,0.6102695763799746,5.860000000000001,0.5000000000000002,0.01020000000000001,-0.010199999999999982,0.8,0.6,15.305481951829474,0.06814331303298299,0.4146341463414634,0.24390243902439024,0.17073170731707316,0.32926829268292684
2021-22,1610612758,Kings,109.16842105263157,110.84210526315789,-1.6789473684210525,5.2631578947362623e-05,-0.008315789473684212,-0.035631578947368424,0.01894736842105263,100.0,0.3684210526315789,0.625224646983312,-2.3041720154043643,-9.8,-5.27,-0.05680000000000002,-0.028500000000000015,0.2,0.2,12.681486944010588,0.08091868346267958,0.3902439024390244,0.34146341463414637,0.04878048780487804,0.36585365853658536
2021-22,1610612759,Spurs,106.61578947368422,107.99473684210527,-1.394736842105263,-0.014473684210526314,0.019842105263157894,-0.008894736842105268,-0.014421052631578942,100.3378947368421,0.3157894736842105,-0.20198973042361992,-1.192747111681643,-4.279999999999999,-3.8899999999999997,-0.02699999999999998,-0.017999999999999988,0.4,0.3,15.500999967744017,0.07269876966710723,0.3902439024390244,0.43902439024390244,-0.04878048780487804,0.4146341463414634
2021-22,1610612760,Thunder,100.02631578947368,107.0578947368421,-7.01578947368421,-0.0398421052631579,-0.010105263157894735,0.01794736842105263,0.013842105263157895,99.02631578947368,0.3157894736842105,0.6306161745827986,-7.646405648267009,-6.92,-5.119999999999999,-0.05579999999999998,-0.030699999999999998,0.0,0.3,11.150565506336939,0.07333340909086995,0.2926829268292683,0.2926829268292683,0.0,0.2926829268292683
2021-22,1610612761,Raptors,110.82105263157894,110.22105263157894,0.605263157894737,-0.04289473684210526,0.039473684210526314,0.05131578947368421,-0.033315789473684215,96.60526315789474,0.47368421052631576,-0.21957637997432605,0.8248395378690629,-0.21999999999999992,-3.379999999999999,-0.0698,-0.058800000000000005,0.4,0.3,12.560767846309753,0.08957901539981337,0.5853658536585366,0.5853658536585366,0.0,0.5853658536585366
2021-22,1610612762,Jazz,113.65789473684211,105.17894736842106,8.463157894736844,0.05305263157894737,-0.02905263157894737,0.040210526315789474,0.04305263157894737,98.21052631578948,0.631578947368421,-1.3413350449293966,9.80449293966624,7.5,6.110000000000001,0.07859999999999999,0.0482,0.6,0.5,14.466086777932261,0.10524447728978464,0.7073170731707317,0.4878048780487805,0.2195121951219512,0.5975609756097561
2021-22,1610612763,Grizzlies,109.12105263157896,116.1263157894737,-6.994736842105262,-0.05663157894736842,0.00821052631578947,0.03157894736842106,-0.009421052631578953,99.46842105263158,0.47368421052631576,0.7972400513478821,-7.7919768934531435,-14.999999999999996,-8.26,-0.09660000000000002,-0.058600000000000006,0.4,0.4,21.996221897811857,0.128113838267205,0.7317073170731707,0.6341463414634146,0.09756097560975607,0.6829268292682927
2021-22,1610612764,Wizards,105.86315789473684,105.14736842105263,0.7263157894736842,0.0281578947368421,-0.028052631578947364,-0.008210526315789474,0.004526315789473678,98.12157894736842,0.631578947368421,1.208151476251605,-0.48183568677792077,-7.579999999999998,-1.9400000000000002,0.003599999999999981,0.022899999999999983,0.4,0.6,11.768149103972695,0.0871211799736436,0.5121951219512195,0.34146341463414637,0.17073170731707316,0.4268292682926829
2021-22,1610612765,Pistons,100.11052631578947,109.38947368421053,-9.284210526315789,-0.08289473684210526,0.017789473684210532,-0.013631578947368422,0.00447368421052632,98.6842105263158,0.21052631578947367,-0.010718870346598314,-9.27349165596919,-9.66,-6.859999999999999,-0.07300000000000002,-0.056600000000000004,0.0,0.3,12.302682634287534,0.07113398937529403,0.3170731707317073,0.24390243902439024,0.07317073170731708,0.2804878048780488
2021-22,1610612766,Hornets,108.97894736842105,109.32631578947367,-0.35789473684210515,-0.008315789473684203,0.023526315789473683,-0.02852631578947368,-0.02094736842105263,101.97842105263157,0.5789473684210527,-0.2783055198973042,-0.07958921694480098,3.7199999999999998,-1.0400000000000003,0.043400000000000015,-0.00019999999999999462,0.8,0.6,12.775253857012432,0.10207491802048575,0.5365853658536586,0.5121951219512195,0.024390243902439046,0.524390243902439
2022-23,1610612737,Hawks,111.14736842105265,111.43684210526317,-0.2894736842105262,-0.010894736842105256,0.024684210526315788,-0.004421052631578944,-0.06526315789473684,102.09052631578948,0.5789473684210527,-0.047240051347882034,-0.24223363286264418,-7.659999999999999,-1.29,-0.06160000000000002,-0.03280000000000001,0.4,0.5,13.891920113664792,0.10194639114096521,0.5853658536585366,0.4146341463414634,0.17073170731707316,0.5
2022-23,1610612738,Celtics,119.3157894736842,111.48421052631578,7.836842105263158,0.05352631578947369,-0.0033157894736842134,-0.04447368421052632,0.01447368421052632,99.91263157894737,0.7894736842105263,0.7918485237483952,7.044993581514763,11.18,11.2,0.07060000000000002,0.06760000000000001,0.8,0.9,11.086227692251516,0.08729286594243794,0.7804878048780488,0.6097560975609756,0.1707317073170732,0.6951219512195121
2022-23,1610612739,Cavaliers,115.16842105263157,108.53157894736842,6.6421052631578945,0.02768421052631579,-0.002684210526315789,0.03573684210526316,0.011999999999999999,97.01157894736842,0.631578947368421,0.4809370988446726,6.161168164313222,11.040000000000001,1.6300000000000001,0.0866,0.01020000000000001,0.8,0.4,14.838092869368353,0.12264202651076286,0.7560975609756098,0.4878048780487805,0.2682926829268293,0.6219512195121951
2022-23,1610612740,Pelicans,115.10526315789474,109.69473684210526,5.421052631578948,0.014105263157894735,0.017631578947368425,0.03057894736842105,0.016947368421052628,100.2878947368421,0.5789473684210527,-0.37464698331193835,5.795699614890886,9.5,5.82,0.03699999999999998,0.013299999999999979,0.6,0.6,18.6943128606893,0.09521326938335152,0.6585365853658537,0.36585365853658536,0.29268292682926833,0.5121951219512195
2022-23,1610612741,Bulls,110.15263157894738,110.57368421052632,-0.4263157894736845,-0.01584210526315789,0.011842105263157897,0.005315789473684205,-0.008,100.90105263157893,0.42105263157894735,1.1522464698331192,-1.5785622593068036,-0.5399999999999999,-3.150000000000001,-0.002200000000000002,0.005999999999999994,0.4,0.3,11.810847180076077,0.07850973046557845,0.5365853658536586,0.43902439024390244,0.09756097560975613,0.4878048780487805
2022-23,1610612742,Mavericks,112.85263157894735,110.9421052631579,1.9000000000000001,0.009052631578947359,0.028421052631578948,-0.031052631578947373,0.030000000000000002,95.64052631578947,0.47368421052631576,0.6607188703465982,1.2392811296534019,-0.35999999999999943,-1.86,0.04480000000000002,-0.009700000000000004,0.2,0.3,13.4884477321233,0.10585110087077772,0.5609756097560976,0.36585365853658536,0.19512195121951226,0.4634146341463415
2022-23,1610612743,Nuggets,114.89473684210526,114.2,0.7000000000000003,0.0016315789473684283,-0.016473684210526317,0.028947368421052635,-0.01684210526315789,99.20578947368422,0.631578947368421,-1.0347240051347881,1.7347240051347885,-3.0199999999999996,-0.4199999999999996,-0.057600000000000005,-0.022699999999999998,0.6,0.6,15.707026028712967,0.0960798857432941,0.8292682926829268,0.4634146341463415,0.3658536585365853,0.6463414634146342
2022-23,1610612744,Warriors,112.17368421052633,113.61052631578947,-1.4473684210526319,0.03131578947368421,-0.013684210526315787,-0.05247368421052632,-0.08968421052631578,102.94736842105263,0.47368421052631576,-0.38761232349165614,-1.0597560975609757,-3.999999999999999,0.9799999999999995,0.022800000000000008,0.05470000000000001,0.6,0.6,21.062594543144225,0.12884103038671768,0.8048780487804879,0.2682926829268293,0.5365853658536586,0.5365853658536586
2022-23,1610612745,Rockets,108.71578947368421,114.27368421052631,-5.552631578947368,-0.03773684210526316,-0.033105263157894735,0.06252631578947368,0.01652631578947368,101.3157894736842,0.2631578947368421,0.31174582798459566,-5.864377406931964,3.08,-2.28,0.017800000000000028,-0.0031999999999999863,0.6,0.4,10.773300329982455,0.11685774828111885,0.34146341463414637,0.1951219512195122,0.14634146341463417,0.2682926829268293
2022-23,1610612746,Clippers,107.31052631578947,107.71052631578948,-0.4000000000000001,0.032736842105263154,-0.023157894736842106,-0.04005263157894737,0.03342105263157895,99.07894736842105,0.5789473684210527,-1.8802952503209243,1.4802952503209241,3.080000000000001,2.2800000000000002,0.06659999999999999,0.0349,0.6,0.6,12.962150027419575,0.09524873869097805,0.5609756097560976,0.5121951219512195,0.04878048780487809,0.5365853658536586
2022-23,1610612747,Lakers,108.26315789473684,110.21052631578948,-1.9368421052631581,-0.0005263157894736672,-0.017526315789473685,-0.031842105263157894,0.0561578947368421,103.42631578947368,0.3684210526315789,-1.2514120667522466,-0.6854300385109116,6.62,1.3399999999999999,0.05760000000000002,0.018700000000000022,0.6,0.5,14.784766935374169,0.09765932850703227,0.5609756097560976,0.4878048780487805,0.07317073170731714,0.524390243902439
2022-23,1610612748,Heat,109.6263157894737,111.08421052631579,-1.4684210526315786,-0.03910526315789473,0.023526315789473683,-0.011526315789473676,0.05036842105263158,97.90631578947368,0.42105263157894735,0.1302310654685493,-1.5986521181001279,-6.499999999999998,-1.5199999999999996,-0.054800000000000015,-0.04750000000000001,0.2,0.4,11.28556600264249,0.07875877376168601,0.6585365853658537,0.4146341463414634,0.2439024390243903,0.5365853658536586
2022-23,1610612749,Bucks,111.07368421052632,106.39999999999999,4.689473684210526,0.018,-0.016315789473684207,0.06021052631578948,0.036526315789473685,100.11368421052632,0.7368421052631579,-0.5463414634146343,5.235815147625161,3.3800000000000003,-1.3400000000000003,0.02140000000000001,-0.008699999999999996,0.6,0.5,13.285848778974483,0.0961215087503543,0.7804878048780488,0.6341463414634146,0.14634146341463417,0.7073170731707317
2022-23,1610612750,Timberwolves,110.92105263157895,109.70526315789475,1.2105263157894737,0.03105263157894736,-0.011368421052631578,-0.04494736842105263,-0.008526315789473687,102.62315789473683,0.5263157894736842,-1.2826700898587935,2.493196405648267,7.720000000000001,2.45,0.059200000000000016,0.052000000000000005,0.8,0.6,10.796012638418356,0.0755277726696905,0.5365853658536586,0.4878048780487805,0.04878048780487809,0.5121951219512195
2022-23,1610612751,Nets,112.47894736842105,111.97368421052632,0.5105263157894736,0.04978947368421051,-0.003263157894736844,-0.10678947368421052,-0.007578947368421057,98.49263157894737,0.47368421052631576,0.49961489088575095,0.010911424903722655,-2.52,1.92,0.10699999999999998,0.07529999999999998,0.6,0.6,16.68790646612757,0.12509378703818808,0.5609756097560976,0.5365853658536586,0.024390243902439046,0.5487804878048781
2022-23,1610612752,Knicks,111.15263157894738,113.65789473684211,-2.505263157894737,-0.024473684210526318,0.005684210526315789,0.003368421052631575,-0.010842105263157887,100.84473684210526,0.47368421052631576,0.280744544287548,-2.7860077021822853,-4.78,-3.06,-0.05240000000000004,-0.059399999999999994,0.4,0.5,13.81820055820101,0.08154507955726081,0.5609756097560976,0.5853658536585366,-0.024390243902438935,0.573170731707317
2022-23,1610612753,Magic,109.8157894736842,113.94736842105263,-4.1000000000000005,-0.005684210526315792,-0.03052631578947369,0.007842105263157897,0.0383157894736842,98.68842105263157,0.2631578947368421,-0.39056482670089876,-3.7094351732991018,-9.66,-3.8599999999999994,-0.043400000000000015,-0.005600000000000016,0.2,0.3,11.694082074090106,0.08630591585233953,0.4878048780487805,0.34146341463414637,0.1463414634146341,0.4146341463414634
2022-23,1610612754,Pacers,113.14210526315789,111.66842105263157,1.4578947368421051,0.0003684210526315822,-0.0005789473684210517,0.019736842105263157,-0.015473684210526315,102.34210526315789,0.5789473684210527,-1.2349807445442877,2.692875481386393,1.7199999999999993,4.31,-0.03240000000000002,0.02559999999999999,0.6,0.7,11.535495943680388,0.1057357292708782,0.4878048780487805,0.36585365853658536,0.12195121951219512,0.4268292682926829
2022-23,1610612755,76ers,111.35789473684211,108.57368421052632,2.789473684210526,0.018210526315789465,0.010473684210526319,-0.04657894736842105,0.013684210526315785,97.76315789473684,0.5263157894736842,-0.04390243902439035,2.8333761232349164,3.9200000000000004,4.32,0.01639999999999999,0.010699999999999998,0.6,0.6,8.041392914166053,0.07157598914595747,0.7073170731707317,0.6097560975609756,0.09756097560975607,0.6585365853658537
2022-23,1610612756,Suns,115.78947368421052,109.1263157894737,6.647368421052631,0.016,0.029263157894736838,0.025684210526315785,-0.056947368421052635,98.30315789473684,0.6842105263157895,-0.9874197689345315,7.634788189987162,7.339999999999999,2.3900000000000006,0.008400000000000008,-0.0018000000000000017,0.8,0.6,12.405684181051846,0.08350222884583515,0.6829268292682927,0.4146341463414634,0.26829268292682934,0.5487804878048781
2022-23,1610612757,Trail Blazers,111.94736842105263,111.95789473684209,-0.0052631578947366945,0.0021052631578947416,-0.013157894736842105,0.006000000000000001,0.0663157894736842,97.49631578947368,0.5789473684210527,0.27124518613607185,-0.27650834403080854,-6.459999999999999,-0.5900000000000001,-0.048399999999999964,0.002100000000000024,0.2,0.5,9.712700734376384,0.09355147127532402,0.4146341463414634,0.3902439024390244,0.02439024390243899,0.4024390243902439
2022-23,1610612758,Kings,115.83684210526316,114.52105263157895,1.3105263157894735,0.008157894736842116,-0.0026315789473684197,0.007157894736842107,0.026000000000000002,102.10947368421053,0.5263157894736842,-0.06598202824133514,1.3765083440308086,-4.719999999999999,4.26,-0.018999999999999982,0.02219999999999999,0.4,0.7,13.72711833480639,0.06566379012312137,0.5609756097560976,0.6097560975609756,-0.04878048780487798,0.5853658536585366
2022-23,1610612759,Spurs,107.70526315789473,117.89473684210526,-10.178947368421053,-0.05289473684210526,-0.01505263157894737,-0.0003157894736842064,-0.011684210526315792,101.74157894736841,0.3157894736842105,0.8139281129653402,-10.992875481386394,-19.020000000000003,-14.969999999999999,-0.11880000000000002,-0.08160000000000002,0.0,0.1,15.46932807561825,0.12882649830941875,0.34146341463414637,0.1951219512195122,0.14634146341463417,0.2682926829268293
2022-23,1610612760,Thunder,111.32105263157894,112.80526315789474,-1.4842105263157896,-0.0025263157894736777,0.032578947368421055,-0.034210526315789476,-0.061578947368421046,102.36842105263158,0.42105263157894735,1.323620025673941,-2.8078305519897304,-4.08,-1.19,-0.0021999999999999797,0.0279,0.4,0.4,8.834710584456692,0.07490505100903852,0.5853658536585366,0.3902439024390244,0.19512195121951215,0.4878048780487805
2022-23,1610612761,Raptors,112.53157894736842,110.76842105263158,1.7526315789473683,-0.056157894736842115,0.04657894736842105,0.06457894736842106,-0.012052631578947372,98.41736842105263,0.5263157894736842,-0.5718228498074456,2.324454428754814,0.7199999999999985,-2.3299999999999996,-0.09400000000000001,-0.09670000000000001,0.6,0.5,11.044058231566064,0.08305560386472026,0.6585365853658537,0.34146341463414637,0.3170731707317073,0.5
2022-23,1610612762,Jazz,115.32631578947367,112.22105263157894,3.1052631578947367,0.01731578947368421,-0.009736842105263158,0.014631578947368419,-0.021684210526315792,100.86421052631579,0.631578947368421,0.34435173299101407,2.7609114249037225,-2.54,2.64,-0.009599999999999975,0.012300000000000005,0.4,0.6,10.266038941848779,0.0553896299961564,0.5609756097560976,0.34146341463414637,0.21951219512195125,0.45121951219512196
2022-23,1610612763,Grizzlies,113.11052631578947,112.15263157894738,0.9526315789473683,-0.011210526315789471,0.003052631578947371,0.05926315789473684,0.00863157894736842,100.60736842105263,0.5789473684210527,-0.5663671373555841,1.5189987163029524,1.2599999999999987,1.3999999999999992,-0.04779999999999999,-0.027100000000000003,0.4,0.5,11.475868400934004,0.09004005281601686,0.8536585365853658,0.3902439024390244,0.46341463414634143,0.6219512195121951
2022-23,1610612764,Wizards,108.64210526315789,110.08947368421052,-1.4578947368421056,0.012105263157894735,-0.014842105263157896,-0.009578947368421055,-0.009105263157894733,98.66789473684211,0.5263157894736842,0.12971758664955052,-1.5876123234916562,-1.24,2.2399999999999993,0.0262,0.0396,0.4,0.6,6.864433293757353,0.05093612557791267,0.4634146341463415,0.3902439024390244,0.07317073170731708,0.4268292682926829
2022-23,1610612765,Pistons,108.86842105263158,117.49473684210527,-8.621052631578948,-0.04915789473684211,-0.007789473684210529,-0.004789473684210532,0.039,100.44736842105263,0.21052631578947367,1.8869704749679075,-10.508023106546855,-4.779999999999999,-7.51,-0.02739999999999999,-0.047499999999999994,0.2,0.2,8.902615096450909,0.07196797127117653,0.21951219512195122,0.1951219512195122,0.02439024390243902,0.2073170731707317
2022-23,1610612766,Hornets,106.1842105263158,111.54736842105264,-5.373684210526315,-0.030368421052631576,0.008052631578947363,0.016157894736842107,-0.04089473684210526,100.07052631578946,0.2631578947368421,0.011874197689345266,-5.385558408215661,-3.04,-6.169999999999999,-0.04399999999999997,-0.04969999999999999,0.4,0.2,6.9124766425162925,0.07794592142419424,0.3170731707317073,0.34146341463414637,-0.024390243902439046,0.32926829268292684
2023-24,1610612737,Hawks,118.5578947368421,118.2421052631579,0.3263157894736843,-0.02689473684210526,0.018999999999999996,0.01289473684210527,0.04326315789473684,103.21368421052631,0.47368421052631576,0.5652118100128369,-0.23889602053915265,-3.0199999999999996,-2.4299999999999997,-0.06980000000000003,-0.0404,0.4,0.4,13.15920041474996,0.08278378799955675,0.5121951219512195,0.36585365853658536,0.14634146341463417,0.43902439024390244
2023-24,1610612738,Celtics,117.28947368421052,107.69473684210527,9.605263157894736,0.04936842105263159,-0.015210526315789475,0.013473684210526317,0.04357894736842106,98.64947368421052,0.7894736842105263,-0.7442233632862645,10.349486521181001,6.659999999999999,5.9799999999999995,0.043000000000000003,0.0439,0.8,0.8,11.858873845727878,0.07861643876724794,0.9024390243902439,0.6585365853658537,0.24390243902439024,0.7804878048780488
2023-24,1610612739,Cavaliers,110.74736842105263,111.84210526315789,-1.0894736842105264,0.013421052631578959,0.0007894736842105255,-0.029842105263157892,-0.016684210526315787,99.46105263157895,0.5263157894736842,0.48241335044929395,-1.5718870346598204,-5.4,-0.10999999999999996,-0.0015999999999999682,0.02450000000000001,0.4,0.6,16.8711752867296,0.11721229552492445,0.6341463414634146,0.5365853658536586,0.09756097560975607,0.5853658536585366
2023-24,1610612740,Pelicans,112.77894736842106,112.1263157894737,0.6526315789473683,0.005421052631578938,0.005684210526315789,-0.01363157894736843,0.028263157894736837,100.71052631578948,0.5263157894736842,1.2801026957637998,-0.6274711168164314,3.8,7.010000000000001,-0.006000000000000005,0.025799999999999983,0.6,0.6,13.741619668405574,0.06566717427891791,0.525,0.6666666666666666,-0.1416666666666666,0.5975609756097561
2023-24,1610612741,Bulls,108.99473684210527,116.31052631578947,-7.305263157894737,-0.05368421052631579,0.041842105263157896,-0.042368421052631576,-0.04589473684210526,96.33894736842106,0.2631578947368421,0.4184852374839536,-7.723748395378691,-17.72,-9.02,-0.086,-0.04809999999999999,0.0,0.2,12.195244974989228,0.06678398011499466,0.4878048780487805,0.4634146341463415,0.02439024390243899,0.47560975609756095
