GAME_ID,SEASON,GAME_DATE,TEAM_ID,TEAM_NAME,OPP_TEAM_ID,IS_HOME,WL,rolling_ortg,rolling_drtg,rolling_netrtg,rolling_pace,rolling_ast_pct,rolling_ast_to,rolling_ast_ratio,rolling_oreb_pct,rolling_dreb_pct,rolling_reb_pct,rolling_tov_pct,rolling_efg,rolling_ts,rolling_fg_pct,rolling_fg3_pct,rolling_ft_pct,rolling_pts,rolling_starter_per,rolling_bench_per,rolling_starter_usg,rolling_bench_usg,wins_last_10,rolling_tempo,nba_ortg,nba_drtg,nba_netrtg,nba_pace,nba_efg,nba_ts,nba_ast_pct,nba_tov_pct,nba_oreb_pct,nba_dreb_pct,nba_reb_pct,opp_rolling_ortg,opp_rolling_drtg,opp_rolling_netrtg,opp_rolling_pace,opp_rolling_ast_pct,opp_rolling_ast_to,opp_rolling_ast_ratio,opp_rolling_oreb_pct,opp_rolling_dreb_pct,opp_rolling_reb_pct,opp_rolling_tov_pct,opp_rolling_efg,opp_rolling_ts,opp_rolling_fg_pct,opp_rolling_fg3_pct,opp_rolling_ft_pct,opp_rolling_pts,opp_rolling_starter_per,opp_rolling_bench_per,opp_rolling_starter_usg,opp_rolling_bench_usg,opp_wins_last_10,opp_rolling_tempo,opp_nba_ortg,opp_nba_drtg,opp_nba_netrtg,opp_nba_pace,opp_nba_efg,opp_nba_ts,opp_nba_ast_pct,opp_nba_tov_pct,opp_nba_oreb_pct,opp_nba_dreb_pct,opp_nba_reb_pct
0022300079,2023-24,2023-10-27,1610612737,Atlanta Hawks,1610612752,1,0,105.8,111.5,-5.8,104.0,0.615,2.0,16.7,0.276,0.674,0.452,11.5,0.446,0.512,0.419,0.172,0.818,110.0,0.0694,0.1226666666666666,0.198,0.177,0,-603.1999999999999,105.76923076923077,111.53846153846155,-5.769230769230774,20.8,0.44623655913978494,0.5115327380952381,61.53846153846154,10.040160642570282,23.52941176470588,71.42857142857143,45.16129032258064,107.2,112.5,-5.3,96.5,0.667,2.6666666666666665,16.6,0.364,0.829,0.542,11.3,0.464,0.48,0.371,0.439,0.538,104.0,0.1068,0.053,0.225,0.111,0.0,-511.45,107.21649484536083,111.34020618556701,-4.123711340206185,19.4,0.4639175257731959,0.47952784950202876,66.66666666666666,7.66348773841962,30.357142857142854,81.08108108108108,50.53763440860215
0022300097,2023-24,2023-10-29,1610612737,Atlanta Hawks,1610612749,0,1,108.44999999999999,115.2,-6.8,105.5,0.641,2.0,17.95,0.2655,0.69,0.471,12.25,0.499,0.5555,0.45099999999999996,0.27349999999999997,0.8089999999999999,115.0,0.09720000000000001,0.0978333333333333,0.20679999999999996,0.17033333333333328,0,-717.4,108.49056603773586,114.15094339622642,-5.660377358490564,21.2,0.49722222222222223,0.553629886385519,64.19753086419753,11.12442238576074,22.58064516129032,73.03370786516854,47.25274725274725,112.4,112.5,-0.1,104.5,0.488,1.4285714285714286,14.9,0.2,0.905,0.54,13.3,0.574,0.609,0.506,0.367,0.694,118.0,0.0608,0.1036666666666666,0.207,0.1533333333333333,1.0,-10.450000000000001,112.38095238095238,111.42857142857143,0.952380952380949,21.0,0.5740740740740741,0.6092523750516315,48.78048780487805,12.630819198845181,18.6046511627907,89.74358974358975,52.4390243902439
0022300104,2023-24,2023-10-30,1610612737,Atlanta Hawks,1610612750,1,1,113.0,112.73333333333333,0.2333333333333337,104.66666666666667,0.6543333333333333,1.9607843137254901,18.833333333333332,0.309,0.6913333333333332,0.496,13.6,0.528,0.5763333333333334,0.46900000000000003,0.3173333333333333,0.8119999999999999,119.0,0.03780000000000001,0.1052222222222222,0.19353333333333325,0.18199999999999994,1,24.42222222222226,112.9746835443038,111.39240506329114,1.5822784810126649,21.066666666666666,0.5274725274725275,0.5750644329896908,65.625,12.167515563101302,25.563909774436087,73.13432835820896,49.43820224719101,100.1,93.9,6.1,99.75,0.635,1.7857142857142856,17.7,0.2865,0.7835000000000001,0.5389999999999999,15.05,0.4805,0.5105,0.42600000000000005,0.3055,0.784,100.0,0.11749999999999994,0.13016666666666665,0.19469999999999998,0.1688333333333333,1.0,608.4749999999999,100.0,93.5,6.5,20.0,0.4731182795698925,0.5020080321285141,64.1025641025641,12.323943661971832,24.210526315789473,83.49514563106796,55.05050505050505
0022300117,2023-24,2023-11-01,1610612737,Atlanta Hawks,1610612764,1,1,117.475,113.07499999999999,4.375,103.0,0.6365000000000001,2.2483660130718954,19.425,0.27775,0.6904999999999999,0.48825,13.024999999999999,0.556,0.6012500000000001,0.49125,0.35475,0.845,121.0,0.060700000000000004,0.10541666666666664,0.19574999999999995,0.1624166666666666,2,450.625,117.19128329297821,112.59079903147699,4.600484261501222,20.650000000000002,0.5543175487465181,0.5985358132172537,63.63636363636363,11.395511921458626,23.03030303030303,73.86363636363636,49.266862170087975,106.90000000000002,117.96666666666668,-11.1,105.83333333333333,0.6426666666666667,1.9717171717171718,18.099999999999998,0.24266666666666667,0.6900000000000001,0.462,12.866666666666667,0.5106666666666667,0.5483333333333333,0.44533333333333336,0.34299999999999997,0.7526666666666667,113.33333333333333,0.08453333333333334,0.09299999999999997,0.19806666666666664,0.18844444444444441,1.0,-1174.75,106.91823899371069,117.9245283018868,-11.006289308176108,21.2,0.5108695652173914,0.5485994578546535,63.41463414634146,11.432491139819367,22.14765100671141,75.78125,46.931407942238266
0022300135,2023-24,2023-11-04,1610612737,Atlanta Hawks,1610612740,0,1,117.62,112.25999999999999,5.34,104.5,0.6222000000000001,2.0586928104575164,18.94,0.2946,0.7177999999999999,0.5118,14.239999999999998,0.5546,0.6036,0.493,0.34,0.8572,122.8,0.07248,0.10706666666666664,0.19967999999999994,0.16326666666666662,3,558.03,117.39961759082217,112.04588910133843,5.353728489483743,20.92,0.5532150776053215,0.6014890282131662,62.16216216216216,12.362637362637363,25.0,76.88888888888889,51.96304849884527,106.88,106.72,0.1400000000000002,101.8,0.5843999999999999,1.8453979353979353,16.66,0.2536,0.6688000000000001,0.4638,13.36,0.5114,0.5436,0.44400000000000006,0.343,0.671,108.8,0.08068,0.09246666666666661,0.21803999999999996,0.15499999999999997,4.0,14.25200000000002,106.8762278978389,106.67976424361494,0.19646365422396173,20.36,0.5078299776286354,0.5404116665342128,58.37563451776649,11.747790713985133,23.6734693877551,70.83333333333334,47.01030927835051
0022300155,2023-24,2023-11-06,1610612737,Atlanta Hawks,1610612760,0,0,119.60000000000001,111.78333333333332,7.8,103.0,0.6221666666666666,2.1398197662903544,18.983333333333334,0.32066666666666666,0.7241666666666666,0.5255,14.149999999999999,0.5553333333333333,0.602,0.4915,0.34016666666666673,0.8463333333333333,122.83333333333333,0.07226666666666666,0.10477777777777775,0.1919333333333333,0.1681666666666666,4,803.4,119.25566343042071,111.81229773462785,7.443365695792863,20.599999999999998,0.5542279411764706,0.6002019675548895,62.172284644194754,11.908861340679522,28.063241106719367,77.15355805243446,53.26923076923077,113.05,114.55,-1.4833333333333334,102.25,0.5690000000000001,1.6796574770258978,17.599999999999998,0.231,0.6878333333333334,0.4803333333333333,15.050000000000002,0.5693333333333334,0.608,0.49733333333333335,0.391,0.8326666666666666,116.0,0.10540000000000001,0.08261111111111107,0.21336666666666668,0.15122222222222217,3.0,-151.67083333333335,113.17073170731706,113.8211382113821,-0.650406504065046,20.5,0.5662768031189084,0.6065676636686885,56.69291338582677,13.559934912312421,15.879828326180256,72.37762237762237,47.01348747591522
0022300172,2023-24,2023-11-09,1610612737,Atlanta Hawks,1610612753,0,1,118.12857142857142,112.79999999999998,5.328571428571428,103.5,0.6348571428571429,2.0912740853917327,18.685714285714287,0.3324285714285714,0.7292857142857142,0.5298571428571429,14.128571428571428,0.539,0.588,0.4745714285714286,0.33914285714285725,0.846,122.0,0.06637142857142857,0.10666666666666665,0.19417142857142852,0.16999999999999996,4,551.5071428571429,117.79310344827587,112.68965517241378,5.1034482758620925,20.714285714285715,0.5363777089783281,0.5848994575639691,63.278688524590166,11.835177044587217,30.37974683544304,76.92307692307693,53.503184713375795,109.05714285714286,105.41428571428573,3.657142857142857,99.78571428571429,0.6288571428571428,1.683299228782422,17.757142857142856,0.31757142857142856,0.7435714285714285,0.5231428571428571,15.914285714285715,0.5120000000000001,0.5484285714285714,0.4561428571428571,0.31771428571428567,0.7441428571428571,108.57142857142857,0.1404285714285714,0.1146666666666666,0.20968571428571425,0.18133333333333326,4.0,364.930612244898,108.88252148997135,105.73065902578797,3.151862464183381,19.942857142857143,0.5114192495921697,0.5482772551509205,62.72401433691756,13.373662633736624,27.0,79.26421404682274,53.08848080133556
0022300175,2023-24,2023-11-11,1610612737,Atlanta Hawks,1610612748,1,0,117.7875,113.0,4.7875,103.5625,0.622625,1.9916295306001188,18.3125,0.328125,0.715,0.52175,14.524999999999999,0.543,0.590875,0.47550000000000003,0.34487500000000004,0.836125,121.75,0.07335,0.10479166666666664,0.19697499999999996,0.16604166666666664,5,495.80546875,117.49095295536792,112.90711700844392,4.5838359469239975,20.725,0.5403556771545828,0.587993818216942,62.138728323699425,12.192018998346125,29.461756373937675,74.86033519553072,52.320675105485236,107.4375,109.5375,-2.0624999999999996,100.25,0.65325,1.8656775210084033,18.625,0.251625,0.738,0.493375,15.5625,0.528375,0.5670000000000001,0.45725,0.38587499999999997,0.813625,107.5,0.09667499999999998,0.0835833333333333,0.20804999999999996,0.16674999999999998,4.0,-206.76562499999994,107.5,110.125,-2.625,20.0,0.5260869565217391,0.5645118941343276,65.60509554140127,13.41335879598054,22.689075630252102,77.25947521865889,49.42857142857143
0022300018,2023-24,2023-11-14,1610612737,Atlanta Hawks,1610612765,0,1,116.45555555555555,113.06666666666666,3.3888888888888884,103.5,0.6206666666666667,1.8920304822265608,18.077777777777776,0.32655555555555554,0.7238888888888888,0.5234444444444445,15.288888888888888,0.5426666666666667,0.589,0.47122222222222226,0.35000000000000003,0.8357777777777778,120.33333333333333,0.07613333333333333,0.10207407407407404,0.19902222222222216,0.16129629629629627,5,350.74999999999994,116.20171673819743,112.98283261802575,3.21888412017168,20.71111111111111,0.5403422982885085,0.5865722085012349,61.979166666666664,12.84036406208694,29.75,75.62814070351759,52.63157894736842,109.65454545454546,114.08181818181819,-4.445454545454546,100.27272727272727,0.6642727272727273,1.6612703579455497,19.018181818181816,0.3231818181818182,0.7325454545454545,0.5264545454545455,17.463636363636365,0.5235454545454545,0.5610909090909092,0.4626363636363637,0.36500000000000005,0.8292727272727273,109.72727272727273,0.09034545454545452,0.08787878787878783,0.20010909090909088,0.16903030303030303,2.0,-445.7578512396695,109.42883046237534,113.87126019945603,-4.442429737080687,20.054545454545455,0.5229591836734694,0.5604569093610698,66.22516556291392,14.526115256389904,28.902953586497894,76.01626016260163,52.89855072463768
0022300193,2023-24,2023-11-15,1610612737,Atlanta Hawks,1610612752,1,0,116.92999999999999,113.41,3.5099999999999993,103.5,0.6208,1.9028274340039046,18.21,0.3218,0.7196,0.52,15.11,0.547,0.5941,0.4758000000000001,0.35140000000000005,0.8445,120.9,0.07728,0.1023333333333333,0.20043999999999995,0.16166666666666665,6,363.2849999999999,116.6988416988417,113.22393822393822,3.474903474903485,20.72,0.5447513812154696,0.5917188723570869,62.004662004662,12.803004438374874,29.45205479452055,74.94356659142211,52.32690124858116,112.03999999999999,107.16999999999999,4.85,97.2,0.5791,2.577734721418932,16.21,0.3439,0.7687999999999999,0.5389,13.4,0.5027,0.536,0.4286,0.35729999999999995,0.7258,108.4,0.11964,0.11403333333333329,0.20600000000000002,0.18419999999999997,5.0,471.41999999999996,111.86790505675954,107.63673890608875,4.231166150670788,19.38,0.5016574585635359,0.5349176897872172,58.139534883720934,10.510139193103935,30.21276595744681,79.19621749408984,53.41545352743561
0022300029,2023-24,2023-11-17,1610612737,Atlanta Hawks,1610612755,1,0,117.2090909090909,114.08181818181816,3.1181818181818177,102.77272727272727,0.6264545454545455,1.8995400915187013,18.509090909090908,0.3092727272727273,0.7042727272727273,0.5082727272727273,15.172727272727274,0.5542727272727274,0.6,0.48227272727272735,0.35463636363636364,0.8376363636363636,120.27272727272727,0.08269090909090909,0.0983333333333333,0.20012727272727268,0.16075757575757574,6,320.4640495867768,116.9761273209549,113.96993810786915,3.0061892130857473,20.563636363636363,0.5510204081632653,0.5970001082993394,62.5531914893617,12.961100986614719,28.60169491525424,74.01247401247402,51.52151101783841,118.63636363636364,111.39999999999999,7.236363636363635,100.86363636363636,0.5735454545454547,2.013787608707395,17.42727272727273,0.30672727272727274,0.7320909090909091,0.524909090909091,13.427272727272726,0.5446363636363636,0.5951818181818183,0.484,0.361,0.8484545454545454,119.9090909090909,0.062054545454545446,0.024787878787878737,0.20392727272727268,0.16681818181818178,8.0,729.885950413223,118.72187218721872,111.07110711071107,7.650765076507653,20.2,0.5446153846153846,0.595517590117749,57.41525423728814,11.294095030598186,27.056277056277057,76.34194831013916,52.74611398963731
0022300039,2023-24,2023-11-21,1610612737,Atlanta Hawks,1610612754,1,0,117.20833333333333,115.29166666666664,1.9083333333333332,102.41666666666667,0.62425,1.8950912377382967,18.375,0.31516666666666665,0.69375,0.5054166666666667,15.0,0.5511666666666667,0.5973333333333333,0.47950000000000004,0.3554166666666667,0.8345000000000001,119.91666666666667,0.08511666666666667,0.09391666666666663,0.19954999999999998,0.16330555555555554,6,195.4451388888889,116.9918699186992,115.04065040650406,1.951219512195138,20.5,0.5481758652946679,0.5945101797990481,62.35294117647059,12.821990433930733,28.875968992248062,73.41040462427746,51.20772946859904,120.80000000000001,118.54166666666667,2.2500000000000013,104.29166666666667,0.6441666666666667,2.6282686812098577,20.349999999999998,0.28975,0.6958333333333332,0.4895833333333333,12.591666666666667,0.5735833333333332,0.6035833333333334,0.49466666666666664,0.37566666666666665,0.8000833333333333,125.66666666666667,0.105,0.07466666666666662,0.20084999999999997,0.1992777777777777,5.0,234.65625000000014,120.73658927141713,118.8951160928743,1.8414731785428273,20.816666666666666,0.573748902546093,0.6032579127596249,64.36170212765957,10.7152041603566,23.151750972762645,73.74517374517374,48.54651162790697
