GAME_ID,SEASON,GAME_DATE,TEAM_ID,TEAM_NAME,OPP_TEAM_ID,IS_HOME,WL,rolling_ortg,rolling_drtg,rolling_netrtg,rolling_pace,rolling_ast_pct,rolling_ast_to,rolling_ast_ratio,rolling_oreb_pct,rolling_dreb_pct,rolling_reb_pct,rolling_tov_pct,rolling_efg,rolling_ts,rolling_fg_pct,rolling_fg3_pct,rolling_ft_pct,rolling_pts,rolling_starter_per,rolling_bench_per,rolling_starter_usg,rolling_bench_usg,wins_last_10,rolling_tempo,nba_ortg,nba_drtg,nba_netrtg,nba_pace,nba_efg,nba_ts,nba_ast_pct,nba_tov_pct,nba_oreb_pct,nba_dreb_pct,nba_reb_pct,opp_rolling_ortg,opp_rolling_drtg,opp_rolling_netrtg,opp_rolling_pace,opp_rolling_ast_pct,opp_rolling_ast_to,opp_rolling_ast_ratio,opp_rolling_oreb_pct,opp_rolling_dreb_pct,opp_rolling_reb_pct,opp_rolling_tov_pct,opp_rolling_efg,opp_rolling_ts,opp_rolling_fg_pct,opp_rolling_fg3_pct,opp_rolling_ft_pct,opp_rolling_pts,opp_rolling_starter_per,opp_rolling_bench_per,opp_rolling_starter_usg,opp_rolling_bench_usg,opp_wins_last_10,opp_rolling_tempo,opp_nba_ortg,opp_nba_drtg,opp_nba_netrtg,opp_nba_pace,opp_nba_efg,opp_nba_ts,opp_nba_ast_pct,opp_nba_tov_pct,opp_nba_oreb_pct,opp_nba_dreb_pct,opp_nba_reb_pct
0022200020,2022-23,2022-10-21 00:00:00,1610612737,Atlanta Hawks,1610612753,1,1,110.4,100.9,9.4,106.0,0.667,3.333333333333333,21.1,0.128,0.696,0.437,8.5,0.539,0.582,0.5,0.28,0.833,117.0,0.122,0.0753333333333333,0.2016,0.1606666666666666,1,996.4000000000001,110.37735849056605,100.9433962264151,9.43396226415095,21.2,0.5388888888888889,0.5817422434367542,66.66666666666666,8.214676889375685,9.30232558139535,69.38775510204081,41.30434782608695,106.9,111.9,-5.0,101.5,0.5,1.1666666666666667,15.4,0.277,0.707,0.514,17.6,0.552,0.578,0.488,0.367,0.737,109.0,0.1153999999999999,0.0676666666666666,0.2322,0.1146666666666666,0.0,-507.5,106.86274509803921,110.78431372549021,-3.921568627450995,20.4,0.5523255813953488,0.5775752437473506,50.0,16.01993592025632,25.64102564102564,76.0,53.93258426966292
0022200038,2022-23,2022-10-23 00:00:00,1610612737,Atlanta Hawks,1610612766,1,0,108.15,98.95,9.15,103.75,0.6585000000000001,2.4313725490196076,19.75,0.207,0.736,0.484,12.6,0.5305,0.5720000000000001,0.47450000000000003,0.34950000000000003,0.8855,112.5,0.12999999999999995,0.059166666666666645,0.2067,0.13999999999999996,2,949.3125,108.17307692307692,98.5576923076923,9.615384615384613,20.8,0.5307262569832403,0.5722278738555443,65.88235294117646,11.680143755615454,15.11627906976744,73.95833333333334,46.15384615384615,114.65,108.15,6.449999999999999,104.75,0.6120000000000001,2.0205128205128204,18.9,0.2985,0.6439999999999999,0.47850000000000004,13.8,0.5505,0.581,0.48250000000000004,0.41500000000000004,0.8280000000000001,120.5,0.0631999999999999,0.1253333333333333,0.18279999999999996,0.18099999999999997,1.0,675.6374999999999,114.76190476190476,107.61904761904762,7.142857142857139,21.0,0.5497382198952879,0.5813392512543419,60.86956521739131,11.900714042842571,26.881720430107524,68.47826086956522,47.56756756756757
0022200057,2022-23,2022-10-26 00:00:00,1610612737,Atlanta Hawks,1610612765,0,1,108.06666666666668,107.56666666666666,0.5,102.83333333333333,0.6356666666666667,2.2598039215686274,18.5,0.249,0.7033333333333333,0.47833333333333333,12.366666666666667,0.5046666666666667,0.5506666666666667,0.45333333333333337,0.30933333333333335,0.8639999999999999,111.33333333333333,0.13946666666666663,0.0701111111111111,0.21459999999999999,0.14933333333333332,2,51.416666666666664,108.0906148867314,107.11974110032362,0.970873786407779,20.599999999999998,0.5036496350364964,0.5494867070281653,63.70967741935484,11.113710809546092,20.714285714285715,71.94244604316546,46.236559139784944,106.375,118.675,-12.3,101.75,0.6195,1.8099358974358974,16.275000000000002,0.306,0.704,0.48775,13.5,0.48050000000000004,0.52,0.41425,0.33325,0.7282500000000001,108.25,0.09299999999999997,0.09783333333333329,0.21214999999999995,0.15858333333333324,1.0,-1251.525,106.38820638820638,118.67321867321867,-12.285012285012286,20.35,0.48092643051771117,0.5206329357445171,62.5,11.304496203395614,25.60386473429952,72.37569060773481,47.42268041237113
0022200070,2022-23,2022-10-28 00:00:00,1610612737,Atlanta Hawks,1610612765,0,1,110.55000000000001,109.5,1.05,101.875,0.599,2.153186274509804,17.85,0.27,0.7004999999999999,0.48875,12.275,0.513,0.5575,0.46375,0.323,0.8479999999999999,113.0,0.13324999999999998,0.08041666666666665,0.21384999999999996,0.1435,3,106.96875,110.51344743276283,108.55745721271393,1.9559902200489034,20.45,0.5123287671232877,0.5567599527000394,59.76331360946746,10.966836287067906,21.666666666666668,73.51351351351352,47.94520547945205,108.16,118.54,-10.38,101.2,0.6052000000000001,1.801794871794872,16.380000000000003,0.3064,0.6965999999999999,0.4862,13.66,0.492,0.5282,0.42380000000000007,0.35419999999999996,0.7190000000000001,109.2,0.08703999999999998,0.1001333333333333,0.20664,0.15033333333333326,1.0,-1050.4560000000001,108.11881188118812,119.009900990099,-10.891089108910876,20.2,0.4923580786026201,0.5285371331216604,60.824742268041234,11.330083087275973,24.90118577075099,72.85067873303167,47.257383966244724
0022200085,2022-23,2022-10-29 00:00:00,1610612737,Atlanta Hawks,1610612749,0,0,116.2,110.22,5.96,101.2,0.592,2.755882352941177,18.580000000000002,0.2826,0.69,0.492,11.24,0.5362,0.5756,0.48439999999999994,0.3412,0.834,117.6,0.14723999999999998,0.07433333333333332,0.21991999999999995,0.1384,4,603.152,115.97633136094674,109.6646942800789,6.31163708086784,20.28,0.5367965367965368,0.5755226685459244,58.92857142857143,9.879331028156093,22.477064220183486,73.07692307692307,48.67256637168141,110.30000000000001,99.64999999999999,10.65,100.375,0.599,2.203125,17.425,0.278,0.761,0.52675,13.975000000000001,0.5215,0.55,0.4495,0.34825,0.709,111.0,0.10059999999999997,0.11108333333333328,0.19749999999999998,0.177,4.0,1068.99375,110.44776119402985,99.50248756218906,10.945273631840791,20.1,0.5163934426229508,0.5467441631366368,59.50920245398773,11.352720286437865,25.396825396825395,79.70297029702971,53.452685421994886
0022200099,2022-23,2022-10-31 00:00:00,1610612737,Atlanta Hawks,1610612761,0,0,115.81666666666666,112.14999999999999,3.65,101.16666666666667,0.5636666666666666,2.5604575163398695,17.833333333333332,0.28450000000000003,0.6828333333333333,0.4885,11.516666666666667,0.5381666666666667,0.5750000000000001,0.4835,0.359,0.8283333333333333,117.16666666666667,0.13406666666666667,0.07399999999999998,0.21973333333333325,0.13549999999999998,4,369.2583333333333,115.625,111.67763157894737,3.94736842105263,20.266666666666666,0.5386690647482014,0.5748724322909852,56.13382899628253,10.008242081714352,23.0188679245283,72.3021582733813,48.25046040515654,109.76666666666665,111.51666666666667,-1.7666666666666668,95.41666666666667,0.6226666666666666,2.324995810289928,17.733333333333334,0.27616666666666667,0.7836666666666666,0.5133333333333333,12.583333333333334,0.5183333333333334,0.5505000000000001,0.4431666666666667,0.381,0.7244999999999999,104.83333333333333,0.07913333333333329,0.09138888888888881,0.1662,0.20905555555555552,3.0,-168.56944444444446,109.77312390924956,111.1692844677138,-1.3961605584642314,19.099999999999998,0.5175438596491229,0.5490189232595489,62.55506607929515,10.889179267002676,22.519083969465647,81.66666666666667,50.79681274900398
0022200110,2022-23,2022-11-02 00:00:00,1610612737,Atlanta Hawks,1610612752,0,1,114.38571428571427,115.41428571428571,-1.028571428571429,101.42857142857143,0.5857142857142856,2.416900093370682,18.085714285714285,0.2802857142857143,0.6814285714285714,0.4857142857142857,12.371428571428572,0.537,0.5748571428571428,0.4807142857142857,0.3618571428571428,0.8242857142857142,116.0,0.12297142857142858,0.07428571428571427,0.21222857142857138,0.15257142857142858,4,-104.32653061224494,114.20534458509141,115.04922644163152,-0.8438818565401078,20.314285714285713,0.5375,0.5747126436781609,58.11688311688312,10.852556660441168,22.36842105263158,72.1875,47.91666666666667,113.41666666666667,111.36666666666667,2.0666666666666664,100.39666666666666,0.561,1.943605006105006,17.25,0.324,0.6755,0.5051666666666667,13.0,0.5293333333333334,0.555,0.4691666666666667,0.3401666666666667,0.7068333333333333,117.83333333333333,0.0928,0.07966666666666664,0.19016666666666668,0.16872222222222213,3.0,207.4864444444444,113.48314606741575,111.39646869983947,2.0866773675762715,20.06979865771812,0.5276338514680483,0.5537280701754386,56.08856088560885,11.01198773348202,28.093645484949832,71.90635451505017,50.0
0022200134,2022-23,2022-11-05 00:00:00,1610612737,Atlanta Hawks,1610612740,1,1,113.95,113.2375,0.7124999999999999,101.375,0.592,2.614787581699346,18.125,0.29075,0.68425,0.489625,11.9375,0.5282500000000001,0.5643750000000001,0.472,0.36075,0.815,115.5,0.12342499999999998,0.06404166666666666,0.21427499999999997,0.15862499999999996,5,72.2296875,113.79310344827587,112.93103448275863,0.8620689655172384,20.3,0.5274431057563588,0.563085023400936,58.80681818181818,10.180846871305338,23.545706371191137,72.40437158469946,48.143053645116915,115.35,109.5625,5.8125,99.52250000000001,0.630625,2.135308931264814,19.225,0.321125,0.723875,0.524125,14.3125,0.55225,0.584125,0.48949999999999994,0.39025,0.75225,117.75,0.07222499999999998,0.1277083333333333,0.19074999999999998,0.17491666666666666,5.0,578.47453125,115.01831501831501,109.03540903540903,5.982905982905976,19.95532994923858,0.5485636114911081,0.580707205207871,63.20224719101124,11.846795930788627,27.859237536656888,76.0932944606414,52.046783625730995
0022200149,2022-23,2022-11-07 00:00:00,1610612737,Atlanta Hawks,1610612749,1,1,113.37777777777778,112.55555555555556,0.8222222222222222,101.53222222222222,0.5924444444444444,2.563571867493436,18.077777777777776,0.28911111111111115,0.6776666666666666,0.48622222222222217,11.877777777777778,0.5251111111111112,0.5621111111111112,0.47022222222222226,0.34844444444444445,0.8177777777777777,116.44444444444444,0.1231111111111111,0.06099999999999999,0.21315555555555551,0.15470370370370368,6,83.48204938271604,113.17494600431965,112.09503239740822,1.0799136069114326,20.342334096109838,0.5241176470588236,0.5607396627001113,58.89724310776943,10.187605720436721,23.486682808716708,71.63120567375887,47.84688995215311,111.94444444444444,100.55555555555554,11.38888888888889,100.66666666666667,0.5916666666666668,1.916985021151688,17.17777777777778,0.302,0.7683333333333333,0.5375555555555556,14.61111111111111,0.5302222222222224,0.561,0.45499999999999996,0.34766666666666673,0.73,112.88888888888889,0.11328888888888884,0.09551851851851849,0.20586666666666661,0.1642962962962963,9.0,1146.4814814814815,112.01764057331862,100.33076074972436,11.686879823594253,20.155555555555555,0.5277093596059114,0.5595206626134461,58.96739130434783,12.186629526462395,27.884615384615387,80.09153318077803,54.630715123094966
0022200162,2022-23,2022-11-09 00:00:00,1610612737,Atlanta Hawks,1610612762,1,0,113.4,110.91,2.4899999999999998,101.62899999999999,0.5831999999999999,2.498881347410759,17.869999999999997,0.29230000000000006,0.6864,0.4909,11.860000000000001,0.5246000000000001,0.5608000000000002,0.4697,0.35150000000000003,0.8183999999999999,116.5,0.11083999999999998,0.07026666666666666,0.21345999999999998,0.1529333333333333,7,253.05620999999996,113.21671525753159,110.39844509232265,2.8182701652089435,20.367835051546393,0.523709167544784,0.559579618813403,57.97752808988764,10.181542072202664,23.695652173913043,72.90322580645162,48.432432432432435,115.75833333333333,109.41666666666667,6.333333333333333,100.66000000000001,0.6404166666666667,1.9914186507936507,18.891666666666662,0.32175,0.6877499999999999,0.5059166666666666,15.766666666666664,0.55525,0.5861666666666666,0.4735,0.3701666666666667,0.77575,118.25,0.16803333333333334,0.11574999999999998,0.19119999999999995,0.18188888888888888,7.0,637.5133333333333,115.74225122349102,109.7879282218597,5.954323001631323,20.084641638225257,0.5545950864422202,0.5849327265532251,64.03846153846153,13.171458023135951,27.893738140417458,72.33644859813084,50.282485875706215
