game_id,home_team,away_team,prob_home_win,rand,home_wins,feature_vector,sim_id
22400920,Thunder,Nuggets,0.16289136580368585,0.33585431586083214,False,"[1.0, 111.19083757236444, 6.968656935680035, 1.1404543961983624, 0.05122044648319566, -0.2613184731272293, 6.968656935680035, 0.03902539727120015, 0.004669649883022075, -0.09935773561017888, 5.653773131751068, 1.314883803928967, 0.0, 1.0357227751721931, 701.4126756095604, 1.0]",0
22400921,Mavericks,Suns,0.49812473323010004,0.48917996154703625,True,"[1.0, 116.25132750798436, 1.7606309053564981, 1.139385954999934, 0.03804110583161934, -0.20554033159164437, 1.7606309053564981, 0.02036277982859579, -0.017210754665759175, -0.011394108938447844, 2.4087333130086486, -0.6481024076521504, 0.0, 1.0423635855379785, 179.28420212875238, 1.0]",0
22400922,Bucks,Cavaliers,0.32274224724751926,0.32566673227809406,False,"[1.0, 115.78961524818236, 3.218662806608658, 1.1410314545392328, 0.030130991462216365, 0.040149413858507274, 3.218662806608658, 0.030743774201043256, 0.012520638951952642, -0.05549965211779462, 1.8768798201133872, 1.3417829864952706, 0.0, 1.0374195203740102, 307.37937963666917, 1.0]",0
22400923,Pelicans,Grizzlies,0.9116143460260177,0.7183602189143816,True,"[1.0, 112.02347781233132, 1.9104511723884468, 1.1444007349504046, 0.03581904010579574, -0.30211264024171897, 1.9104511723884468, 0.016593690988541986, 0.06100675104980717, -0.01760895710676962, -6.243974390446941, 8.154425562835389, 0.0, 1.0054632079841255, 243.16252004794987, 1.0]",0
22400924,76ers,Jazz,0.9413190515784794,0.24376949308272744,True,"[1.0, 112.0809673402816, 5.894035778301553, 1.139986476611223, 0.07491157537213229, 0.1825393214919987, 5.894035778301553, -0.006489268805625205, -0.01061800929381724, 0.11113952011772861, -4.899899626275074, 10.793935404576626, 0.0, 1.037235131532197, 672.0010047226717, 1.0]",0
22400925,Timberwolves,Spurs,0.9355966883154814,0.8515511170493673,True,"[1.0, 107.39889115146936, 6.565575761076095, 1.139917763592273, 0.06245816240494214, 0.010993962598381469, 6.565575761076095, 0.04703160292150209, 0.02841077961349873, -0.11189631691393238, -9.422397937071043, 15.987973698147139, 0.0, 0.9914570665550528, 634.7920072723942, 1.0]",0
22400926,Trail Blazers,Pistons,0.9007209811145287,0.37421279573905797,True,"[1.0, 115.44847785933901, -8.79831439348503, 1.1433228905181658, -0.07590792560804759, -0.21871821963453503, -8.79831439348503, -0.053354207577499535, -0.04862002378844038, -0.10581682665244285, -7.957160267175107, -0.8411541263099238, 0.0, 0.9396071649917573, -777.6938975536166, 1.0]",0
22400927,Clippers,Kings,0.6779546222688809,0.5168585255373174,True,"[1.0, 112.94089950663161, 4.8808097224380855, 1.1419495326162614, 0.061921836463173036, 0.00482389266403914, 4.8808097224380855, 0.024805953131846338, -0.011403914182267511, 0.022717797125768508, 0.27701289249343436, 4.603796829944651, 0.0, 1.0317262238386866, 471.32737179486185, 1.0]",0
22400928,Hawks,76ers,0.1621605214492912,0.6338529008835424,False,"[1.0, 118.26500922582714, -0.9399434278356639, 1.1429718790024475, -0.013534070901846062, -0.15084870938553027, -0.9399434278356639, -0.029882417086316206, 0.059806103940630705, 0.06263494754079105, 6.499456687426422, -7.439400115262086, 0.0, 1.0313436318116642, -43.67949317784095, 1.0]",0
22400929,Celtics,Jazz,0.8574468587418522,0.5492200998868637,True,"[1.0, 109.57455630164813, 11.028647984484044, 1.139986476611223, 0.11417648802953632, 0.012415749246873886, 11.028647984484044, 0.05684276851145261, 0.0600150171407843, -0.0614235404563969, -4.899899626275074, 15.928547610759118, 0.0, 1.0529693851306454, 1044.712316345872, 1.0]",0
22400930,Nets,Lakers,0.5729395834389106,0.9554709904951643,False,"[1.0, 116.01438462658311, -1.4240757464689955, 1.143397658147883, 0.022413626588806492, 0.2827349334085755, -1.4240757464689955, -0.010526466466411847, -0.06953857437912776, -0.06088506526060291, -1.0938383025271634, -0.3302374439418321, 0.0, 1.0066180191534109, -98.14812048163841, 1.0]",0
22400931,Heat,Hornets,0.9542525492113473,0.6817831212123454,True,"[1.0, 112.23181578049936, 0.6210957420815534, 1.146795773004591, 0.023030985163977526, -0.19185132149420378, 0.6210957420815534, -0.0047439809464658285, 0.04169404764690575, -0.08644865052315213, -10.039246894902917, 10.66034263698447, 0.0, 0.9819361090279658, 109.19020682123279, 1.0]",0
22400932,Raptors,Wizards,0.9851109323198654,0.03133746067672627,True,"[1.0, 115.38372478065982, -2.7953440732168167, 1.1506887828455852, -0.017212825470516144, -0.06654003273378033, -2.7953440732168167, -0.027630497194843867, -0.07858680689374634, 0.08342318457131788, -8.950989001062297, 6.15564492784548, 0.0, 0.9816308762632978, -244.99442761941114, 1.0]",0
22400933,Bulls,Pacers,0.2599078023104265,0.806395293334983,False,"[1.0, 115.09572778020689, -3.0371999144421133, 1.143839253380649, -0.008608281086410258, 0.014858352580451682, -3.0371999144421133, -0.01882332261892426, 0.1076068673002953, 0.0015303848076864911, 2.1795502322277733, -5.216750146669886, 0.0, 0.9782590667602007, -363.3647938904737, 1.0]",0
22400934,Rockets,Magic,0.5460889473740117,0.29708865318724076,True,"[1.0, 111.71607432744968, 2.036191245731956, 1.1472042946150867, 0.022271435845920184, -0.12023664006115932, 2.036191245731956, -0.00840442031442178, -0.02106422754796717, 0.023559809529867286, 2.66429064435739, -0.6280993986254337, 0.0, 0.9846588471674123, 116.9466948882615, 1.0]",0
22400935,Grizzlies,Suns,0.19934690421022216,0.539418192753467,False,"[1.0, 113.10155695683494, -6.7776056030103415, 1.139385954999934, -0.0572829073492151, 0.09952280296760392, -6.7776056030103415, -0.03588316775506668, 0.028705501725889447, -0.012799522715021466, 2.4087333130086486, -9.18633891601899, 0.0, 0.9348576220816756, -623.3187977396625, 1.0]",0
22400936,Thunder,Nuggets,0.190955491144255,0.8625892413413637,False,"[1.0, 111.19530362018762, 6.794433786460787, 1.1404543961983624, 0.051365794849117956, -0.26173407830803136, 6.794433786460787, 0.03779799147669868, -0.014064698753276594, -0.08272835622929134, 5.653773131751068, 1.140660654709719, 0.0, 1.0357227751721931, 701.4126756095604, 1.0]",0
22400937,Spurs,Mavericks,0.2807735535764255,0.7343234082185247,False,"[1.0, 117.9309729819279, -10.116930387240227, 1.135750596803413, -0.0949181498579692, -0.13766779191242431, -10.116930387240227, -0.02651647292408829, 0.020671534482503907, -0.003932991457903634, 1.8129807216430216, -11.92991110888325, 0.0, 0.9549776761111957, -997.3305654212427, 1.0]",0
22400938,Warriors,Trail Blazers,0.9737425360964215,0.03571094902814309,True,"[1.0, 114.39949305858529, 1.6644852055813613, 1.1431052428730601, 0.024117275494091765, -0.008701305088027134, 1.6644852055813613, 0.01897370716342604, -0.06571714858037563, 0.029003090505551422, -8.017348942024503, 9.681834147605864, 0.0, 1.0192324762201381, 148.76706173667534, 1.0]",0
22400939,Kings,Knicks,0.1024672647605548,0.7399312514704082,False,"[1.0, 115.35369709846388, 0.8671561103332602, 1.1453486342751489, -0.008456043185435809, 0.14492512657230497, 0.8671561103332602, -0.0035412974686460036, 0.15872598632397225, 0.015295550926597989, 4.3412337354585375, -3.474077625125277, 0.0, 1.0118259817261521, 37.50216023508178, 1.0]",0
22400940,Cavaliers,Nets,0.6419560826831868,0.3549178403647072,True,"[1.0, 111.73654579401304, 2.090560526719682, 1.1427310387744807, 0.02900762084040231, 0.0044443364236699395, 2.090560526719682, 0.022302773507665623, -0.0010166720217991698, -0.005310606069130035, -1.0115467299011516, 3.1021072566208336, 0.0, 0.991384846574914, 221.2326428339936, 1.0]",0
22400941,Pistons,Wizards,0.9528120694058947,0.8890749167467196,True,"[1.0, 117.52629890753487, -8.362825913755877, 1.1506887828455852, -0.08422190552532248, 0.25764608564397234, -8.362825913755877, -0.03125945312018564, -0.007149888385781888, 0.10239613344634942, -8.950989001062297, 0.5881630873064196, 0.0, 0.9615065047324208, -821.6360980233591, 1.0]",0
22400942,Pacers,Bucks,0.13463980993210453,0.7340042545436842,False,"[1.0, 119.16802918394036, 1.9887991506477138, 1.1415246300772188, 0.021949040718177628, -0.15288329346780624, 1.9887991506477138, 0.018809356915723576, 0.030531305962736004, -0.20173091993723508, 2.7839009228813114, -0.7951017722335976, 0.0, 1.0608355430895817, 222.36229963166133, 1.0]",0
22400943,Pelicans,Clippers,0.3700533974107256,0.4835070745776653,False,"[1.0, 112.02324240543997, 2.3555881565687615, 1.1413393825029812, 0.0361235056830551, -0.30507893264441194, 2.3555881565687615, 0.01581539610578935, 0.011978821239415429, 0.037291871869454776, 4.78292780778637, -2.4273396512176086, 0.0, 1.0054632079841255, 243.16252004794987, 1.0]",0
22400944,Magic,Bulls,0.8091031781187973,0.08453261529357237,True,"[1.0, 109.58220067732714, 2.3144462595314397, 1.1460257395655886, 0.042820644934158575, 0.4559367503175518, 2.3144462595314397, -0.0033733513679950365, -0.013842327975114106, 0.07671514496405085, -3.359809858680529, 5.674256118211969, 0.0, 0.97921628489427, 277.693012872954, 1.0]",0
22400945,Hawks,Hornets,0.9888256854415223,0.6154056774277707,True,"[1.0, 118.26404810279509, -0.9547338476611077, 1.146795773004591, -0.013515193473249263, -0.15407429141564125, -0.9547338476611077, -0.030393568793078963, 0.030047260057241554, 0.14289633934801696, -10.039246894902917, 9.084513047241808, 0.0, 1.0313436318116642, -43.67949317784095, 1.0]",0
22400946,Celtics,Thunder,0.23883079200299337,0.2564805263681059,False,"[1.0, 109.57331006463379, 11.305925772306892, 1.1381195262753443, 0.1140219629537964, 0.008559862133466717, 11.305925772306892, 0.05510501212119721, 0.017815361036245543, 0.024274198396712222, 6.792170563600149, 4.513755208706743, 0.0, 1.0529693851306454, 1044.712316345872, 1.0]",0
22400947,Raptors,76ers,0.23497441693248455,0.7265261936099229,False,"[1.0, 115.38263964102062, -2.582654266842485, 1.1429718790024475, -0.017018678022785533, -0.06590875607936457, -2.582654266842485, -0.027608868302431876, -0.05589516711320144, 0.053077874425191074, 6.499456687426422, -9.082110954268906, 0.0, 0.9816308762632978, -244.99442761941114, 1.0]",0
22400948,Heat,Clippers,0.1046100285050201,0.5273935140878472,False,"[1.0, 112.2309384538139, 0.48179612581221104, 1.1413393825029812, 0.023037124243717403, -0.1936942950355427, 0.48179612581221104, -0.00497064668276155, 0.05529173625261874, -0.11899491925463321, 4.78292780778637, -4.301131681974159, 0.0, 0.9819361090279658, 109.19020682123279, 1.0]",0
22400949,Rockets,Suns,0.4683052996398063,0.801430382208645,False,"[1.0, 111.71583892441456, 1.6346486051882771, 1.139385954999934, 0.022660275106272096, -0.11922678902098856, 1.6346486051882771, -0.009119793994025384, 0.03200953439641038, 0.029168916594961874, 2.4087333130086486, -0.7740847078203714, 0.0, 0.9846588471674123, 116.9466948882615, 1.0]",0
22400950,Grizzlies,Jazz,0.8056587071865929,0.6112086528155425,True,"[1.0, 113.1011633710645, -6.500268189445561, 1.139986476611223, -0.057191197046689186, 0.09618834656203157, -6.500268189445561, -0.03770515732149012, -0.013222698676358858, 0.001676660874647376, -4.899899626275074, -1.6003685631704867, 0.0, 0.9348576220816756, -623.3187977396625, 1.0]",0
22400951,Spurs,Mavericks,0.3511971016689005,0.004197160830565205,True,"[1.0, 117.92941907809069, -10.369491098131007, 1.135750596803413, -0.0948302402057439, -0.13446808076703365, -10.369491098131007, -0.024845201527006047, -0.026330666466631614, 0.012079448672747893, 1.8129807216430216, -12.18247181977403, 0.0, 0.9549776761111957, -997.3305654212427, 1.0]",0
22400952,Nuggets,Timberwolves,0.11533751180147803,0.4572608045918206,False,"[1.0, 111.9360906941401, 5.902244271612217, 1.1446914989612522, 0.07159358652031511, -0.08058646284108546, 5.902244271612217, 0.03707110772463155, -0.0039079754524708795, -0.12656835821907803, 6.283360783544199, -0.3811165119319826, 0.0, 1.0326937085876213, 559.2162441635338, 1.0]",0
22400953,Trail Blazers,Knicks,0.07460290847041749,0.7405183646824492,False,"[1.0, 115.44837879522841, -8.377858062187032, 1.1453486342751489, -0.07595903542614654, -0.2117873747935759, -8.377858062187032, -0.050275253915629495, 0.03924996269081188, -0.14186625712624815, 4.3412337354585375, -12.71909179764557, 0.0, 0.9396071649917573, -777.6938975536166, 1.0]",0
22400954,Pistons,Wizards,0.9656910780625921,0.5963798327023657,True,"[1.0, 117.52689219494358, -7.785101774480101, 1.1506887828455852, -0.08411970197350112, 0.2572250861714091, -7.785101774480101, -0.0318653496020017, -0.026275302107974775, 0.11700829707598426, -8.950989001062297, 1.1658872265821953, 0.0, 0.9615065047324208, -821.6360980233591, 1.0]",0
22400955,Bucks,Lakers,0.4866894565098084,0.31252227132430643,True,"[1.0, 115.78790697792456, 2.7516305268078276, 1.143397658147883, 0.030248742429536263, 0.042484486551880044, 2.7516305268078276, 0.031207037550201842, 0.05511468089308071, -0.044952866977323536, -1.0938383025271634, 3.8454688293349912, 0.0, 1.0374195203740102, 307.37937963666917, 1.0]",0
22400956,Bulls,Nets,0.45896410676276966,0.17722238330646967,True,"[1.0, 115.09161248911893, -3.023039040047037, 1.1427310387744807, -0.008527824496671759, 0.01690908663649573, -3.023039040047037, -0.020127910757814428, 0.07436661334863295, -0.055720436464888, -1.0115467299011516, -2.0114923101458855, 0.0, 0.9782590667602007, -363.3647938904737, 1.0]",0
22400957,Warriors,Kings,0.654835507962333,0.3796540158686732,True,"[1.0, 114.39984951609468, 1.580806973936868, 1.1419495326162614, 0.02408040332508594, -0.010244242382639514, 1.580806973936868, 0.016882078586918987, -0.0357410185129411, 0.018503312089622782, 0.27701289249343436, 1.3037940814434337, 0.0, 1.0192324762201381, 148.76706173667534, 1.0]",0
22400958,Heat,Celtics,0.010840080705244554,0.6091748793796582,False,"[1.0, 112.23306824801564, 0.6214681863129227, 1.1469875516947128, 0.022964592021684434, -0.19588123559617862, 0.6214681863129227, -0.0051817087472331175, 0.13189293296723642, -0.11913468439742089, 10.746766128903834, -10.125297942590912, 0.0, 0.9819361090279658, 109.19020682123279, 1.0]",0
22400959,76ers,Pacers,0.7497307241957839,0.4986244632662835,True,"[1.0, 112.08022618545023, 6.608139498646948, 1.143839253380649, 0.07470755445676455, 0.18651703316435592, 6.608139498646948, -0.010639593298310707, -0.0274656687644958, 0.16754090032934346, 2.1795502322277733, 4.428589266419175, 0.0, 1.037235131532197, 672.0010047226717, 1.0]",0
22400960,Hawks,Clippers,0.440747819837733,0.9051338748441857,False,"[1.0, 118.26391040169837, -0.5858461257043404, 1.1413393825029812, -0.013291453035638563, -0.15584189514478985, -0.5858461257043404, -0.03220486925996848, -0.014779625735181611, 0.10951535893050597, 4.78292780778637, -5.3687739334907105, 0.0, 1.0313436318116642, -43.67949317784095, 1.0]",0
22400961,Rockets,Mavericks,0.514881783088126,0.26799644879536366,True,"[1.0, 111.71780449405661, 1.7930858190068089, 1.135750596803413, 0.022824156597568333, -0.1182674639268879, 1.7930858190068089, -0.00786348258085089, 0.026651131121473527, 0.020899436803335236, 1.8129807216430216, -0.01989490263621274, 0.0, 0.9846588471674123, 116.9466948882615, 1.0]",0
22400962,Grizzlies,Cavaliers,0.2514302886395771,0.8151832322927528,False,"[1.0, 113.10455991355542, -6.80691322301197, 1.1410314545392328, -0.05736597068292669, 0.0987005708454823, -6.80691322301197, -0.036459814417000205, 0.02609383813101098, 0.003687767374998824, 1.8768798201133872, -8.683793043125357, 0.0, 0.9348576220816756, -623.3187977396625, 1.0]",0
22400963,Timberwolves,Magic,0.35186113814882886,0.8786215968075725,False,"[1.0, 107.40090254353692, 6.647190971451131, 1.1472042946150867, 0.06258444058306394, 0.0036072169872858706, 6.647190971451131, 0.044836823048970964, -0.0014046630506771795, -0.04679512109066152, 2.66429064435739, 3.9829003270937413, 0.0, 0.9914570665550528, 634.7920072723942, 1.0]",0
22400964,Spurs,Hornets,0.9327228171825981,0.34909698649408205,True,"[1.0, 117.92769000144234, -10.324834729992052, 1.146795773004591, -0.09492827192129026, -0.12903990616805874, -10.324834729992052, -0.022756062639048676, -0.0038311819690495185, -0.0701491447860347, -10.039246894902917, -0.2855878350891352, 0.0, 0.9549776761111957, -997.3305654212427, 1.0]",0
22400965,Nuggets,Lakers,0.6092612057906088,0.43884780971136395,True,"[1.0, 111.93878753570954, 6.018706886321437, 1.143397658147883, 0.07161044817282305, -0.08093650903642984, 6.018706886321437, 0.034688121632722585, -0.01368012820624186, -0.12994187049573444, -1.0938383025271634, 7.1125451888486, 0.0, 1.0326937085876213, 559.2162441635338, 1.0]",0
22400966,Jazz,Raptors,0.48332944425808255,0.5275259236745986,False,"[1.0, 118.46057064042925, -4.964929294278919, 1.1462436503451447, -0.055904039526836743, -0.040926426975223015, -4.964929294278919, -0.03130764455089874, 0.03975730023352795, -0.12908774120605473, -2.562534886595242, -2.402394407683677, 0.0, 0.9996179737382576, -533.8287610398123, 1.0]",0
22400967,Suns,Kings,0.3500060663181172,0.47501675699341883,False,"[1.0, 113.88922638430546, 3.0626591861886143, 1.1419495326162614, 0.045381006709585725, 0.13013006252644266, 3.0626591861886143, 0.030347849774828795, 0.05562486925122194, -0.0722200754814961, 0.27701289249343436, 2.78564629369518, 0.0, 1.018501421698677, 276.9708403040488, 1.0]",0
22400968,Nets,Celtics,0.037574988651198266,0.9316074951476611,False,"[1.0, 116.01846244492769, -1.4938212687025352, 1.1469875516947128, 0.02246316545861306, 0.28283532370535686, -1.4938212687025352, -0.008741799427422993, -0.1017089922405489, -0.03782003890090961, 10.746766128903834, -12.240587397606369, 0.0, 1.0066180191534109, -98.14812048163841, 1.0]",0
22400969,Pistons,Thunder,0.13635760504925068,0.14002568946988558,False,"[1.0, 117.52833467665488, -7.538847619087856, 1.1381195262753443, -0.08383132209466582, 0.2604338435178677, -7.538847619087856, -0.02995749417432535, -0.07185881410167848, 0.06971263347359907, 6.792170563600149, -14.331018182688005, 0.0, 0.9615065047324208, -821.6360980233591, 1.0]",0
22400970,Rockets,Bulls,0.8279796832919646,0.9039761718765772,False,"[1.0, 111.71784452720924, 1.3419804736949976, 1.1460257395655886, 0.0229744356380475, -0.1135081696620416, 1.3419804736949976, -0.00828561105042991, 0.011958686711546146, -0.012231021165636959, -3.359809858680529, 4.701790332375527, 0.0, 0.9846588471674123, 116.9466948882615, 1.0]",0
22400971,Grizzlies,Heat,0.3704938651373474,0.7925911401965442,False,"[1.0, 113.10647954717183, -6.588908658255968, 1.1445589687860003, -0.0573651043584376, 0.09506347336606383, -6.588908658255968, -0.040039798775119026, -0.0049576631058253166, -0.024011271667689783, 0.44303138576694495, -7.031940044022913, 0.0, 0.9348576220816756, -623.3187977396625, 1.0]",0
22400972,Bucks,Pacers,0.29371339823947656,0.6170765300062263,False,"[1.0, 115.78911846371614, 2.8300053596834, 1.143839253380649, 0.030012268375779545, 0.04705539112215098, 2.8300053596834, 0.028100239746359935, 0.07473932550250487, 0.008347708750829635, 2.1795502322277733, 0.6504551274556265, 0.0, 1.0374195203740102, 307.37937963666917, 1.0]",0
22400973,Spurs,Pelicans,0.2678129754698494,0.5011666285631721,False,"[1.0, 117.92735179484812, -10.655570827735763, 1.1430634704873046, -0.09455821827828945, -0.12752431318431803, -10.655570827735763, -0.02378172590059967, -0.07150615925335382, -0.039056375347563115, 2.7169741418814533, -13.372544969617216, 0.0, 0.9549776761111957, -997.3305654212427, 1.0]",0
22400974,Warriors,Knicks,0.3632946779438452,0.7078920306979332,False,"[1.0, 114.40108862670299, 1.337324139420425, 1.1453486342751489, 0.02446135343850049, -0.010156703521083648, 1.337324139420425, 0.016392117470502073, -0.07960853183143954, 0.0016643362788069827, 4.3412337354585375, -3.0039095960381124, 0.0, 1.0192324762201381, 148.76706173667534, 1.0]",0
22400975,Nuggets,Wizards,0.9542111231183181,0.04533130204799407,True,"[1.0, 111.93558024443915, 6.000407105038696, 1.1506887828455852, 0.07154438188395015, -0.08223134011721053, 6.000407105038696, 0.03571045410789413, -0.003827223654613959, -0.1201836938342498, -8.950989001062297, 14.951396106100994, 0.0, 1.0326937085876213, 559.2162441635338, 1.0]",0
22400976,Mavericks,76ers,0.19946597713869194,0.5556347572049698,False,"[1.0, 116.25583009610331, 1.2787679403299188, 1.1429718790024475, 0.037767208417816715, -0.20761657522716828, 1.2787679403299188, 0.015460011823514946, -0.06317687904862071, -0.052773691429009804, 6.499456687426422, -5.220688747096503, 0.0, 1.0423635855379785, 179.28420212875238, 1.0]",0
22400977,Lakers,Suns,0.3046494970331279,0.9582984830713006,False,"[1.0, 113.67436304847051, -1.1561935056734618, 1.139385954999934, -0.019088067357076792, -0.05565154802978216, -1.1561935056734618, 0.020645642463548296, 0.028533156896281792, -0.011500509944097848, 2.4087333130086486, -3.5649268186821104, 0.0, 0.9902821895109986, -164.81356143924032, 1.0]",0
22400978,Nets,Hawks,0.5121212268293418,0.5291631009556624,False,"[1.0, 116.01718770749798, -1.3154379367861406, 1.141637544868045, 0.022581637401759946, 0.28275123594441665, -1.3154379367861406, -0.011252116180193072, 0.005272966425069014, -0.005593868987114808, -0.5969717540900144, -0.7184661826961263, 0.0, 1.0066180191534109, -98.14812048163841, 1.0]",0
22400979,Cavaliers,Magic,0.1548008464765876,0.5911847871160733,False,"[1.0, 111.7346769774639, 1.693400624667705, 1.1472042946150867, 0.028981789832690726, 0.00608922043877908, 1.693400624667705, 0.018301532706567085, 0.08292017741916653, -0.08606439624466729, 2.66429064435739, -0.970890019689685, 0.0, 0.991384846574914, 221.2326428339936, 1.0]",0
22400980,Trail Blazers,Raptors,0.4399423906274717,0.11211364833819615,True,"[1.0, 115.44684163219077, -8.47122259421233, 1.1462436503451447, -0.07592180011391236, -0.21299176924417818, -8.47122259421233, -0.050467356655996866, 0.05885710614562014, -0.11830704852463791, -2.562534886595242, -5.908687707617088, 0.0, 0.9396071649917573, -777.6938975536166, 1.0]",0
22400981,Timberwolves,Jazz,0.8881184155097169,0.9004053185650672,False,"[1.0, 107.40208075335698, 6.224742578721183, 1.139986476611223, 0.062423013045551666, 0.0045976087794911205, 6.224742578721183, 0.04704377309933061, -0.07276132061498557, -0.06268287830949612, -4.899899626275074, 11.124642204996256, 0.0, 0.9914570665550528, 634.7920072723942, 1.0]",0
22400982,Bucks,Thunder,0.08751380954522224,0.4511912805538396,False,"[1.0, 115.79017646773517, 2.654353019495038, 1.1381195262753443, 0.03012631445471877, 0.0477480420783232, 2.654353019495038, 0.027089349415112318, 0.08698421212323662, 0.03472158998414594, 6.792170563600149, -4.137817544105111, 0.0, 1.0374195203740102, 307.37937963666917, 1.0]",0
22400983,Clippers,Wizards,0.9672701363902816,0.11776399227661849,True,"[1.0, 112.94200803484773, 4.939195773969591, 1.1506887828455852, 0.06219946040498561, 0.007134665557375965, 4.939195773969591, 0.0228255413656269, 0.031406598786072784, -0.00325515749320584, -8.950989001062297, 13.890184775031887, 0.0, 1.0317262238386866, 471.32737179486185, 1.0]",0
22400984,Knicks,Heat,0.5122695271652142,0.8287442657284769,False,"[1.0, 111.34249443602121, 4.2654146077188155, 1.1445589687860003, 0.04914915898296705, 0.041448989155093194, 4.2654146077188155, -0.001847767059723792, 0.05526404382898549, 0.0004700845643895793, 0.44303138576694495, 3.8223832219518705, 0.0, 1.0112944343325416, 441.75090440327125, 1.0]",0
22400985,Rockets,76ers,0.1946619416328309,0.8982385982001474,False,"[1.0, 111.71760844849841, 1.2654588536097913, 1.1429718790024475, 0.023117572890101513, -0.1136763458040701, 1.2654588536097913, -0.006415313957524181, 0.010741726607245022, 0.028367362216598423, 6.499456687426422, -5.23399783381663, 0.0, 0.9846588471674123, 116.9466948882615, 1.0]",0
22400986,Timberwolves,Pacers,0.47615471476056903,0.16247915337690344,True,"[1.0, 107.40144609786077, 6.311289052133125, 1.143839253380649, 0.062443571998349934, 0.0019495539754747163, 6.311289052133125, 0.045290757021439074, -0.05501406803513549, -0.02959833209396554, 2.1795502322277733, 4.131738819905351, 0.0, 0.9914570665550528, 634.7920072723942, 1.0]",0
22400987,Pelicans,Pistons,0.9721859584466948,0.2177626185490178,True,"[1.0, 112.02518463152617, 2.9089264579386773, 1.1433228905181658, 0.03616138971675264, -0.3034793728754813, 2.9089264579386773, 0.018189269367281914, -0.0014830893693451863, -0.0046788162893176225, -7.957160267175107, 10.866086725113785, 0.0, 1.0054632079841255, 243.16252004794987, 1.0]",0
22400988,Spurs,Magic,0.3092963767608139,0.8422820987482158,False,"[1.0, 117.92404284004735, -10.747467347690003, 1.1472042946150867, -0.09442220120790032, -0.13066770536551595, -10.747467347690003, -0.024531999844148614, -0.07265674869691581, -0.012250979047736837, 2.66429064435739, -13.411757992047393, 0.0, 0.9549776761111957, -997.3305654212427, 1.0]",0
22400989,Jazz,Bulls,0.7436244356623527,0.23747669500562407,True,"[1.0, 118.45848544978216, -4.606155801868821, 1.1460257395655886, -0.05601219384226655, -0.03791598097740397, -4.606155801868821, -0.03391257086007473, 0.056882021343876744, 0.010491344189506247, -3.359809858680529, -1.2463459431882922, 0.0, 0.9996179737382576, -533.8287610398123, 1.0]",0
22400990,Warriors,Nuggets,0.2860872023885774,0.6942771170796391,False,"[1.0, 114.40112041613125, 1.2894713211469837, 1.1404543961983624, 0.024648055931636763, -0.013214732034200786, 1.2894713211469837, 0.015626389188491005, -0.002280095737217683, 0.09010175332996491, 5.653773131751068, -4.3643018106040845, 0.0, 1.0192324762201381, 148.76706173667534, 1.0]",0
22400991,Suns,Raptors,0.7285357600335505,0.16860169123755242,True,"[1.0, 113.88795600215153, 2.6397551270559396, 1.1462436503451447, 0.045426858124658506, 0.13181451653148035, 2.6397551270559396, 0.02935060265638308, 0.004695981860744672, -0.004740328714392167, -2.562534886595242, 5.202290013651181, 0.0, 1.018501421698677, 276.9708403040488, 1.0]",0
22400992,Kings,Grizzlies,0.8076595659570166,0.8536957139810395,False,"[1.0, 115.35236494012342, 0.14735708285263382, 1.1444007349504046, -0.008505428793784285, 0.1460665509355491, 0.14735708285263382, -0.004115064943378314, 0.1349599999565382, 0.038120613946000456, -6.243974390446941, 6.391331473299575, 0.0, 1.0118259817261521, 37.50216023508178, 1.0]",0
22400993,Hornets,Hawks,0.5852363496063083,0.4070107922373224,True,"[1.0, 119.76450449860822, -9.890655138296179, 1.141637544868045, -0.10395895608202878, -0.2309851742998946, -9.890655138296179, -0.04898063545622912, -0.0381945431978283, -0.02198360003209858, -0.5969717540900144, -9.293683384206165, 0.0, 0.9611591296577577, -1009.76889706656, 1.0]",0
22400994,Celtics,Nets,0.7595247907154007,0.7967728605698454,False,"[1.0, 109.57264949102104, 11.24972518198563, 1.1427310387744807, 0.11414118701461717, 0.01531754460560681, 11.24972518198563, 0.05801265217826248, 0.12094815245791646, 0.08732794484672021, -1.0115467299011516, 12.261271911886782, 0.0, 1.0529693851306454, 1044.712316345872, 1.0]",0
22400995,Trail Blazers,Wizards,0.872087823246267,0.4619192934106374,True,"[1.0, 115.44701403130509, -7.90110264604304, 1.1506887828455852, -0.07585508391330892, -0.21452590582604317, -7.90110264604304, -0.051135388399358106, 0.09333577076614266, -0.0958625061771072, -8.950989001062297, 1.0498863550192565, 0.0, 0.9396071649917573, -777.6938975536166, 1.0]",0
22400996,Lakers,Bucks,0.29119378154222403,0.8215398609256521,False,"[1.0, 113.6738727999817, -1.546472088780733, 1.1415246300772188, -0.01915518755328836, -0.05455422537591622, -1.546472088780733, 0.020395282617531547, 0.004393105442720405, -0.014190498660907176, 2.7839009228813114, -4.3303730116620445, 0.0, 0.9902821895109986, -164.81356143924032, 1.0]",0
22400997,Clippers,Cavaliers,0.4955919925235272,0.5257888435355464,False,"[1.0, 112.94117962891502, 4.997863655951064, 1.1410314545392328, 0.06226817254699204, 0.004668956093614236, 4.997863655951064, 0.021100078247316384, 0.012128738592823957, 0.0016956706405294856, 1.8768798201133872, 3.1209838358376767, 0.0, 1.0317262238386866, 471.32737179486185, 1.0]",0
